Compound_Name,10863.107.1.a,10863.107.2,10863.107.3,10863.107.5,10863.107.7,10863.107.8,10863.146.1.a,10863.146.1.b,10863.146.2,10863.146.3,10863.146.4,10863.146.5,10863.146.6,10863.146.7,10863.146.8,10863.146.9,10863.148.1.a,10863.148.1.b,10863.148.2,10863.148.3,10863.148.4,10863.148.5,10863.148.6,10863.148.7,10863.148.8,10863.148.9,10863.157.1.a,10863.157.1.b,10863.157.2,10863.157.3,10863.157.4,10863.157.5,10863.157.6,10863.157.7,10863.157.8,10863.157.9,10863.178.1.a,10863.178.1.b,10863.178.2,10863.178.3,10863.178.4,10863.178.5,10863.178.6,10863.178.7,10863.178.8,10863.178.9,10863.179.1.b,10863.179.2,10863.179.3,10863.179.4,10863.179.5,10863.179.6,10863.179.7,10863.179.8,10863.179.9,10863.187.1.a,10863.187.1.b,10863.187.2,10863.187.3,10863.187.4,10863.187.5,10863.187.6,10863.187.8,10863.187.9,10863.228.1.a,10863.228.1.b,10863.228.2,10863.228.3,10863.228.4,10863.228.5,10863.228.6,10863.228.7,10863.228.8,10863.228.9,10863.243.1.a,10863.243.1.b,10863.243.2,10863.243.3,10863.243.4,10863.243.5,10863.243.6,10863.243.7.BLANK,10863.243.8,10863.243.9,10863.259.1.a,10863.259.1.b,10863.259.2,10863.259.3,10863.259.4,10863.259.5,10863.259.6,10863.259.7,10863.259.8,10863.259.9,10863.272.1.a,10863.272.1.b,10863.272.2,10863.272.3,10863.272.4,10863.272.5,10863.272.6,10863.272.7,10863.272.8,10863.272.9,10863.328.1.a,10863.328.1.b,10863.328.2,10863.328.3,10863.328.4,10863.328.5,10863.328.6,10863.328.7,10863.328.8,10863.328.9,10863.34.1.a,10863.34.1.b,10863.34.2,10863.34.3,10863.34.4,10863.34.6,10863.34.7,10863.34.8,10863.34.9,10863.348.1.a,10863.348.1.b,10863.348.2,10863.348.3,10863.348.4,10863.348.5,10863.348.6,10863.348.7,10863.348.8,10863.348.9,10863.350.1.a,10863.350.1.b,10863.350.2,10863.350.3,10863.350.4,10863.350.5,10863.350.6,10863.350.7,10863.350.8,10863.350.9,10863.353.1.a,10863.353.1.b,10863.353.2,10863.353.3,10863.353.4,10863.353.5,10863.353.6,10863.353.7,10863.353.8,10863.353.9,10863.49.1.a,10863.49.1.b,10863.49.2,10863.49.3,10863.49.4,10863.49.5,10863.49.6,10863.49.7,10863.49.8,10863.49.9,10863.69.1.a,10863.69.1.b,10863.69.2,10863.69.3,10863.69.4,10863.69.6,10863.69.7,10863.69.8,10863.69.9
Lumisterol 3,68858.0,0.0,0.0,0.0,65539.0,0.0,123130.0,123130.0,104422.0,118571.0,134673.0,74330.0,0.0,26141.0,166237.0,47679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65879.0,65879.0,82387.0,330249.0,60315.0,54697.0,59331.0,0.0,150471.0,0.0,65081.0,65081.0,68658.0,0.0,0.0,46136.0,0.0,0.0,0.0,0.0,145937.0,129926.0,207785.0,184708.0,155906.0,83080.0,74530.0,26671.0,136281.0,50741.0,50741.0,263577.0,36089.0,0.0,102409.0,73633.0,0.0,43683.0,0.0,0.0,41577.0,65012.0,38122.0,0.0,70503.0,68116.0,0.0,0.0,65814.0,65814.0,75341.0,84300.0,102645.0,90147.0,117039.0,86432.0,111948.0,65814.0,0.0,41052.0,0.0,0.0,0.0,58375.0,100513.0,0.0,52982.0,0.0,84986.0,0.0,75231.0,0.0,0.0,0.0,0.0,0.0,0.0,84986.0,82253.0,102199.0,103228.0,71129.0,0.0,207081.0,61617.0,231264.0,43114.0,82253.0,156050.0,156050.0,116182.0,147438.0,114178.0,72830.0,0.0,340389.0,135994.0,0.0,0.0,151494.0,74252.0,0.0,0.0,59009.0,0.0,0.0,0.0,104268.0,108392.0,70843.0,62553.0,51412.0,0.0,61000.0,76945.0,54365.0,104268.0,96852.0,78105.0,123838.0,106621.0,76168.0,68270.0,56703.0,59236.0,67879.0,96852.0,0.0,0.0,0.0,55118.0,0.0,0.0,0.0,0.0,0.0,0.0,84466.0,84466.0,78738.0,68565.0,84717.0,45039.0,84235.0,75255.0,0.0
LysoPAF,0.0,0.0,0.0,0.0,0.0,0.0,690595.0,690595.0,64331.0,32789.0,0.0,0.0,0.0,0.0,0.0,0.0,116571.0,116571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209217.0,209217.0,126952.0,76996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53368.0,53368.0,75797.0,0.0,0.0,96304.0,33829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106032.0,94266.0,0.0,0.0,0.0,45138.0,0.0,0.0,0.0,106032.0,910898.0,910898.0,94196.0,0.0,0.0,0.0,0.0,0.0,0.0,117306.0,240897.0,113901.0,72863.0,97939.0,73565.0,68136.0,62920.0,63450.0,117306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142096.0,142096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266512.0,266512.0,306303.0,86736.0,0.0,0.0,0.0,0.0,0.0
MLS000736964-01!,647508.0,244034.0,265683.0,356258.0,158996.0,49170.0,110814.0,110814.0,32089.0,74581.0,49025.0,55172.0,20475.0,0.0,0.0,11701.0,145790.0,145790.0,37317.0,59335.0,58332.0,61351.0,66134.0,71502.0,43847.0,42767.0,593606.0,593606.0,171665.0,157268.0,156810.0,159580.0,196314.0,160163.0,165956.0,82051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294425.0,461835.0,503176.0,195064.0,349312.0,459136.0,249705.0,244160.0,275421.0,176526.0,176526.0,98648.0,120872.0,79020.0,119658.0,178876.0,173259.0,46446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63484.0,83950.0,41328.0,0.0,44151.0,92316.0,53591.0,0.0,0.0,63484.0,386088.0,386088.0,534678.0,134275.0,217560.0,104904.0,77567.0,93674.0,66254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271055.0,271055.0,291493.0,145648.0,323055.0,124946.0,0.0,46198.0,0.0
MLS000737174-01!,107312.0,0.0,0.0,31269.0,31591.0,0.0,45233.0,45233.0,0.0,38586.0,0.0,34440.0,0.0,0.0,0.0,0.0,178022.0,178022.0,64744.0,99667.0,131213.0,145122.0,205751.0,174459.0,140688.0,142584.0,372072.0,372072.0,198890.0,210289.0,186693.0,207806.0,333292.0,292327.0,270560.0,134997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604687.0,313479.0,350150.0,200519.0,290029.0,378745.0,215798.0,260822.0,243081.0,127531.0,127531.0,110541.0,165250.0,124549.0,186626.0,318552.0,276627.0,166031.0,48893.0,48893.0,45163.0,31602.0,64436.0,0.0,70797.0,87312.0,79681.0,42236.0,0.0,0.0,0.0,0.0,30220.0,40211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87346.0,122357.0,0.0,0.0,82853.0,87282.0,65430.0,39891.0,50893.0,188291.0,118219.0,92420.0,80129.0,82853.0,0.0,0.0,43600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257160.0,289118.0,172114.0,187531.0,385985.0,204575.0,212114.0,248970.0,289242.0,257160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114764.0,114764.0,279163.0,171467.0,330640.0,171073.0,329146.0,411244.0,329921.0
MLS000777209-01!phenazine-1-carboxylic acid,56243.0,0.0,0.0,79739.0,44764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44803.0,493359.0,493359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320722.0,0.0,37731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285250.0,53904.0,53904.0,64855.0,55540.0,58830.0,0.0,75497.0,113678.0,106891.0,49780.0,0.0,0.0,0.0,0.0,0.0,38117.0,28982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52683.0,38152.0,0.0,0.0,0.0,0.0,0.0,0.0,19990.0,52683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41599.0,0.0,0.0,0.0,0.0,0.0,30636.0,59043.0,0.0,0.0,43624.0,0.0,0.0,0.0,0.0,30636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40798.0,40798.0,0.0,0.0,36074.0,117706.0,76171.0,50507.0,0.0
MLS001332469-01!D-Sphingosine123-78-4,0.0,29699.0,50300.0,65948.0,66825.0,53721.0,0.0,0.0,42278.0,99588.0,87708.0,79686.0,74492.0,68825.0,70958.0,92819.0,140037.0,140037.0,181691.0,132340.0,0.0,0.0,0.0,46160.0,0.0,0.0,63818.0,63818.0,0.0,0.0,0.0,0.0,52618.0,66123.0,76004.0,62246.0,0.0,0.0,0.0,50416.0,78646.0,97345.0,0.0,55630.0,80883.0,61936.0,46384.0,71954.0,60823.0,0.0,65346.0,74148.0,77877.0,88250.0,90534.0,355336.0,355336.0,538508.0,168798.0,72092.0,85422.0,98047.0,79839.0,80502.0,0.0,0.0,62581.0,64405.0,89736.0,73668.0,95492.0,76473.0,88013.0,74882.0,0.0,0.0,49681.0,59529.0,68492.0,57328.0,60496.0,53999.0,63832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56183.0,0.0,0.0,0.0,0.0,46341.0,0.0,50028.0,0.0,51100.0,44241.0,78970.0,0.0,0.0,99500.0,284981.0,155524.0,52011.0,63523.0,71454.0,88527.0,122808.0,91618.0,99500.0,74151.0,74151.0,77245.0,68788.0,121083.0,116153.0,97631.0,142341.0,115597.0,0.0,43819.0,65273.0,68376.0,67178.0,73569.0,60392.0,54435.0,46766.0,0.0,46006.0,68126.0,58833.0,0.0,76372.0,51070.0,61993.0,81221.0,74879.0,46006.0,0.0,48817.0,75592.0,88967.0,46805.0,67348.0,64247.0,86134.0,63188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52188.0
MLS001401453-01!ZOLPIDEM TARTRATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40360.0,0.0,0.0,0.0,39042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35217.0,35217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45056.0,99070.0,50300.0,0.0,44503.0,0.0,25148.0,43208.0,43589.0,45056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91598.0,91598.0,113832.0,102360.0,105593.0,49287.0,89013.0,54028.0,27641.0
"Massbank:EA019911 Trimethoprim|2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine|5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine",0.0,0.0,0.0,0.0,0.0,0.0,55394.0,55394.0,0.0,0.0,0.0,37258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59207.0,59207.0,0.0,0.0,0.0,45229.0,53142.0,51655.0,51123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155281.0,70543.0,94048.0,58188.0,94200.0,132637.0,50321.0,62016.0,74668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massbank:FIO00114 Harman,0.0,0.0,0.0,57427.0,45035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48046.0,68276.0,98697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54644.0,232550.0,204309.0,129774.0,259769.0,149885.0,167197.0,160915.0,217929.0,54644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55213.0,55213.0,40214.0,44456.0,0.0,30104.0,0.0,0.0,0.0,0.0,35583.0,35583.0,50802.0,45025.0,27843.0,54862.0,60274.0,55010.0,42300.0
Massbank:FIO00571 Caffeine,41657.0,0.0,0.0,0.0,0.0,0.0,72950.0,72950.0,0.0,69617.0,54699.0,45626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30081.0,0.0,40289.0,40289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156649.0,156649.0,242204.0,176554.0,124837.0,122389.0,60608.0,0.0,0.0,156649.0,0.0,0.0,0.0,0.0,50172.0,43438.0,128746.0,44909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massbank:PR040237 4-Methoxycinnamic acid|3-(4-methoxyphenyl)prop-2-enoic acid,83042.0,0.0,0.0,0.0,0.0,0.0,133303.0,133303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319178.0,319178.0,69964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117447.0,117447.0,77445.0,33975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39329.0,119755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39329.0,94908.0,94908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50327.0,99004.0,81593.0,77252.0,69998.0,50107.0,0.0,42172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56036.0,56036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10064.0,0.0,0.0,0.0,0.0,0.0,0.0
"Massbank:UF408702 Sulfamethoxazole|4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide",40391.0,0.0,0.0,0.0,0.0,0.0,265947.0,265947.0,96379.0,296480.0,154372.0,186097.0,62652.0,74265.0,71102.0,64352.0,0.0,0.0,0.0,0.0,0.0,0.0,32100.0,0.0,0.0,0.0,151587.0,151587.0,90702.0,68291.0,71444.0,114842.0,180237.0,125326.0,143957.0,79370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100282.0,48244.0,68938.0,37423.0,65375.0,80071.0,52835.0,42549.0,54981.0,0.0,0.0,0.0,51977.0,0.0,67431.0,83097.0,99787.0,59849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42286.0,54775.0,0.0,0.0,0.0,56783.0,58675.0,54757.0,0.0,42286.0,32542.0,32542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mesterolone,0.0,0.0,0.0,0.0,0.0,0.0,101410.0,101410.0,0.0,0.0,0.0,0.0,19705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44526.0,44526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141649.0,141649.0,88218.0,0.0,0.0,35707.0,0.0,0.0,0.0,0.0,1070218.0,530380.0,364878.0,0.0,0.0,0.0,0.0,0.0,0.0,31800.0,31800.0,73835.0,76273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57658.0,67064.0,50737.0,300103.0,0.0,0.0,0.0,0.0,0.0,0.0,59523.0,47635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39985.0,39985.0,32504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47329.0,47329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131798.0,109851.0,0.0,58560.0,0.0
N-(3-(Aminomethyl)benzyl)acetamidine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31353.0,31353.0,0.0,0.0,0.0,0.0,0.0,53473.0,0.0,67091.0,24390.0,24390.0,112167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43523.0,0.0,0.0,0.0,0.0,0.0,0.0,112633.0,274121.0,141573.0,0.0,0.0,0.0,0.0,0.0,0.0,127327.0,127327.0,0.0,40846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77583.0,0.0,0.0,0.0,0.0,0.0,84783.0,0.0,0.0,0.0,62387.0,0.0,0.0,48797.0,0.0,151188.0,0.0,35807.0,0.0,0.0,94933.0,61064.0,50004.0,0.0,151188.0,110306.0,110306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45447.0,174369.0,170742.0,143926.0,163841.0,121652.0,45678.0,63431.0,0.0,0.0,82789.0,0.0,0.0,0.0,0.0,0.0,0.0,77230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134375.0,0.0,89028.0,140973.0,153085.0,65943.0,0.0
"NCGC00169614-02_C24H21N5O4_(1S,3S,12S,14R,27S)-12-Hydroxy-1,3-dimethyl-2,5,15,23,25-pentaazaheptacyclo[12.10.2.1~2,5~.0~6,11~.0~12,27~.0~15,24~.0~17,22~]heptacosa-6,8,10,17,19,21,23-heptaene-4,16,26-trione",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154363.0,154363.0,0.0,55854.0,80198.0,92704.0,123056.0,128867.0,0.0,80161.0,434741.0,434741.0,177126.0,187970.0,129631.0,153538.0,369855.0,187473.0,260407.0,82001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720393.0,280516.0,414996.0,130976.0,234194.0,378195.0,139619.0,147036.0,218781.0,0.0,0.0,0.0,49381.0,0.0,96634.0,287361.0,249680.0,77169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78644.0,63802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCGC00180497-02!,59197.0,0.0,0.0,0.0,0.0,0.0,1806831.0,1806831.0,177462.0,185655.0,0.0,0.0,0.0,0.0,0.0,0.0,60860.0,60860.0,0.0,0.0,0.0,34936.0,41836.0,29281.0,34294.0,0.0,105927.0,105927.0,0.0,124747.0,0.0,0.0,0.0,0.0,0.0,0.0,93810.0,93810.0,55841.0,0.0,0.0,32025.0,0.0,0.0,0.0,0.0,159907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26722.0,294896.0,294896.0,429875.0,271647.0,0.0,0.0,24525.0,36220.0,128776.0,0.0,0.0,0.0,77211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31743.0,44427.0,0.0,0.0,0.0,59728.0,49408.0,48765.0,43833.0,0.0,61620.0,61455.0,104281.0,0.0,59728.0,38818.0,251960.0,0.0,0.0,0.0,0.0,103525.0,62798.0,31411.0,38818.0,0.0,0.0,43497.0,0.0,0.0,0.0,0.0,38933.0,0.0,0.0,189934.0,29986.0,0.0,0.0,0.0,0.0,31411.0,0.0,0.0,41739.0,68281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118230.0,118230.0,53032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34194.0,0.0,0.0,0.0
