# Feature / Sample,Validation|LLDeep_0001,Validation|LLDeep_0003,Validation|LLDeep_0010,Validation|LLDeep_0011,Validation|LLDeep_0012,Validation|LLDeep_0015,Validation|LLDeep_0018,Validation|LLDeep_0021,Validation|LLDeep_0022,Validation|LLDeep_0024,Validation|LLDeep_0026,Validation|LLDeep_0027,Validation|LLDeep_0028,Validation|LLDeep_0029,Validation|LLDeep_0030,Validation|LLDeep_0033,Validation|LLDeep_0034,Validation|LLDeep_0037,Validation|LLDeep_0039,Validation|LLDeep_0043,Validation|LLDeep_0047,Validation|LLDeep_0052,Validation|UMCGIBD00072,Validation|UMCGIBD00122,Validation|UMCGIBD00030,Validation|UMCGIBD00167,Validation|UMCGIBD00208,Validation|UMCGIBD00032,Validation|UMCGIBD00529,Validation|UMCGIBD00371,Validation|UMCGIBD00145,Validation|UMCGIBD00613,Validation|UMCGIBD00004,Validation|UMCGIBD00053,Validation|UMCGIBD00269,Validation|UMCGIBD00250,Validation|UMCGIBD00327,Validation|UMCGIBD00249,Validation|UMCGIBD00461,Validation|UMCGIBD00266,Validation|UMCGIBD00347,Validation|UMCGIBD00645,Validation|UMCGIBD00361,Validation|UMCGIBD00485,Validation|UMCGIBD00041,Validation|UMCGIBD00126,Validation|UMCGIBD00082,Validation|UMCGIBD00442,Validation|UMCGIBD00412,Validation|UMCGIBD00539,Validation|UMCGIBD00077,Validation|UMCGIBD00141,Validation|UMCGIBD00389,Validation|UMCGIBD00112,Validation|UMCGIBD00508,Validation|UMCGIBD00588,Validation|UMCGIBD00106,Validation|UMCGIBD00393,Validation|UMCGIBD00458,Validation|UMCGIBD00254,Validation|UMCGIBD00593,Validation|UMCGIBD00233,Validation|UMCGIBD00238,Validation|UMCGIBD00027,Validation|UMCGIBD00064
Coprococcus_comes,0.0075144999999999995,0.0215709,0.0,0.0102135,0.0133195,0.017211900000000002,0.0334936,0.0098236,0.019190799999999997,0.0180054,0.030310400000000005,0.027719900000000002,0.010423,0.0323228,0.0328509,0.0007104,0.0187,0.0042422,0.0372014,0.014968100000000002,0.012964400000000001,0.038338800000000006,0.019418,0.0273084,0.0439296,0.0165754,0.012325399999999999,0.0,0.028379200000000004,0.0,0.0,0.017512700000000003,0.059319500000000004,0.005213399999999999,0.0097862,0.030143,0.027917200000000003,0.0,0.0,0.0278308,0.0,0.0,0.012210799999999999,0.0,0.0,0.0,0.0,0.0020047999999999997,1.2e-05,0.005511199999999999,0.0011869,0.0337724,0.001155,0.0,0.0026998,0.029769099999999996,0.0,0.0168028,0.0,0.0,0.0,0.014728299999999998,0.0,0.0,0.0
Coprococcus_sp_ART55_1,0.0,0.118698,0.0,0.0,0.023144,0.0,0.0,0.0030076,0.0,0.0337224,0.0,0.019867,0.0,0.0,0.0,0.0033306999999999994,0.0,0.0159265,0.0,0.0,0.0207234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004308,0.0,0.0,0.0,0.0,0.0,0.0
Dorea_formicigenerans,0.008486200000000001,0.0,0.0,0.0063409,0.0079877,0.0107975,0.020718,0.0021715999999999997,0.0082625,0.0170388,0.0078301,0.014299700000000002,0.0064475999999999995,0.0085624,0.0199485,0.0010998,0.018530599999999998,0.0086289,0.0047321,0.0062214,0.0043427,0.013690899999999999,0.004007,0.0085105,0.0,0.011917200000000001,0.0049381,0.030769499999999998,0.0247254,0.008626700000000001,0.0,0.0059583,0.0030983,0.011765000000000001,0.0007145,0.0,0.004578199999999999,0.0210968,0.0,0.0086887,0.0074754999999999995,0.0241818,0.0121964,0.00016680000000000002,0.0,0.0,0.0151548,0.0120186,0.0272344,0.026429599999999998,0.043701199999999996,0.0032470999999999997,0.0070222999999999995,0.0,0.0126955,0.0124811,0.0,0.0,0.0,0.019345599999999998,0.0,0.0183974,0.033058300000000006,0.010599500000000001,0.0200882
Dorea_longicatena,0.0197114,0.0053279,0.014195300000000001,0.0037378999999999997,0.0053121999999999996,0.0377917,0.008620000000000001,0.0058477,0.0096412,0.025525400000000004,0.0650307,0.057003399999999996,0.0151377,0.0277789,0.073384,0.012976,0.0255645,0.0462954,0.07778760000000001,0.027706900000000003,0.0056213999999999995,0.038459,0.0166257,0.05279630000000001,0.0,0.009687999999999999,0.0303589,0.0910995,0.0044625,0.0,0.0,0.0075514,0.013480700000000002,0.0,0.0,0.0,0.0052728,0.0,0.0,0.015858700000000003,0.019071099999999997,0.039731800000000005,0.006215699999999999,0.000638,0.0,0.0,0.0,0.028522900000000004,0.0108581,0.007250399999999999,0.0291378,0.0112934,0.0166096,0.006921600000000001,0.0089975,0.0336965,0.0,0.0,0.0829561,0.0,0.0,0.0,0.039856199999999994,0.034189,0.0
Dorea_unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007931,0.00012629999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014128,0.0,0.0016222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007508800000000001,0.0,0.0,0.0013349,0.0,0.0,0.0,0.0016393,0.0,0.0,0.0,0.0
Lachnospiraceae_bacterium_1_1_57FAA,0.0001385,0.0,7.58e-05,0.0017422,0.0,0.0,0.0,0.0060799999999999995,0.0029370999999999998,0.0013655,0.0,0.0073821,0.0047598,0.0013158,0.0,0.0051107,0.0,0.0,0.0,0.0,0.0029825,0.0022611000000000003,0.0668423,0.0,0.0028833,0.0,0.0,0.00030189999999999997,0.006312699999999999,0.0013337,0.0046401,0.0,0.0001604,0.0372846,0.00011520000000000001,0.196011,0.0,0.0051018999999999995,0.0,0.125436,0.0030814,0.0,0.0221222,0.0016722999999999998,0.0,0.055766199999999995,0.0201168,0.0094454,0.0007633,0.00014690000000000002,0.0015437,0.0032969,0.0,0.007197800000000001,0.0066336,0.0012147,0.0,0.0,0.0047038,0.0,0.0038993,0.0048818,0.0401631,0.0025504,0.0009957
Lachnospiraceae_bacterium_1_4_56FAA,0.0,0.0,0.0,0.0,0.00019769999999999998,0.0,0.0,0.0,0.0,0.0001094,0.0,0.0001143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.590000000000001e-05,0.0011895999999999999,0.0,0.0,0.0,0.0008301000000000001,0.0012550999999999999,0.0,0.0,0.0,0.0,0.0012230000000000001,0.0,0.0,0.0,0.0041140000000000005,0.0,0.0,4.8200000000000006e-05,0.00022810000000000001,0.0012722,0.0,0.0,0.0,0.0,0.0,0.0003295,0.00010729999999999999,0.013256200000000001,0.00019480000000000002,0.0,0.0026339,0.0,0.0,0.028559699999999997,0.0044778,0.0,0.0,0.0,0.0015477,0.0012068,0.0006071000000000001,0.0
Lachnospiraceae_bacterium_2_1_58FAA,0.0,0.0010912,0.0,0.0,7.6e-06,0.0,0.0,0.0,0.0,0.0,0.0011647,0.0,0.0001493,0.0,0.0,0.0,0.0,0.0,0.0002706,0.0,0.0,0.0,0.0,0.0,0.0013517000000000002,0.0,0.0,0.0017731,0.0004581,0.0,0.0,0.0,0.0,0.0020581999999999996,0.0,6.54e-05,0.0,0.0090625,0.0,0.0,0.0,0.0,0.0001227,0.0,0.0007622000000000001,0.0,0.0028964000000000004,0.0,0.0,0.0,0.0024406999999999996,0.0,0.0,0.0003443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014197
Lachnospiraceae_bacterium_3_1_46FAA,0.0,0.0005503999999999999,0.0,0.0007700000000000001,0.0004455,0.0023361000000000002,0.0005992,0.001261,0.0,0.0002501,0.005633399999999999,0.001041,0.0036275999999999995,0.0,0.0038552,0.0033396000000000003,6.04e-05,0.0032192,0.0104741,0.0004967,0.0005434999999999999,0.0008275,0.00036060000000000004,0.009210700000000002,0.0,0.0016148,0.0003263,0.00011240000000000001,0.0002404,0.0,0.0,9.159999999999999e-05,0.0001464,0.0,0.0006721,0.0002498,0.0,0.0030424,0.0,0.0038904000000000005,0.0,0.0,0.00023890000000000003,0.0024758000000000002,0.0,0.0,4.68e-05,0.00023530000000000003,0.0008265000000000001,0.0,0.004786199999999999,0.00039380000000000003,2.2100000000000002e-05,0.0027776999999999997,0.0022725,0.014456,0.0,0.0019687000000000003,0.007079300000000001,0.0,0.0,0.0043777,0.0030730999999999996,0.0075407,3.2200000000000003e-05
Lachnospiraceae_bacterium_3_1_57FAA_CT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lachnospiraceae_bacterium_4_1_37FAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lachnospiraceae_bacterium_5_1_57FAA,0.0,0.0,0.0035280000000000003,0.0,2.8300000000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56e-05,8.88e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018094,0.0,0.0,0.0005321000000000001,0.0,0.0059247,0.0,0.0,0.0,0.0001553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229368,0.0,0.011096600000000002,0.0,0.0,0.0,0.0001465,0.0,0.0,0.000518,0.0,0.0,0.0046484,0.0037536,0.0001291,0.0,0.0,0.0004971,0.0,0.0,0.00041449999999999994
Lachnospiraceae_bacterium_5_1_63FAA,0.0017737000000000002,0.0016981,0.0,0.0006707000000000001,0.001181,0.0018604,0.001268,0.0016989999999999998,0.0008531000000000001,0.0022265,0.00034389999999999996,0.0015664000000000001,0.0002334,0.0044959,0.0097897,0.00042439999999999996,0.00042270000000000003,0.001484,0.0079824,8.7e-05,3.570000000000001e-05,0.002129,0.0003142,0.0012085000000000002,0.0365221,0.0001481,0.0009587999999999999,0.0404427,3.78e-05,0.0014596,0.0,0.0057605,0.0041025,0.0014384,0.0026980999999999997,0.0,0.0003425,0.0116773,0.0,0.0001457,0.00685,0.0114259,0.0033740000000000003,0.0,1.83e-05,0.0008474,0.0058101,0.0010505999999999998,0.0005878,0.0025934,0.0037597,0.0012799,7.840000000000001e-05,0.0005877,7.62e-05,0.0,0.0002082,0.0028739,0.004074800000000001,0.0,0.0,0.0090959,0.0051533,0.020944400000000002,0.0188048
Lachnospiraceae_bacterium_6_1_63FAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lachnospiraceae_bacterium_7_1_58FAA,0.0055056,0.0,0.0,0.0001996,1.4599999999999999e-05,0.0002129,0.00011520000000000001,0.0004024,0.0,0.0001665,0.0001737,4.4e-05,2.6000000000000002e-05,0.00011690000000000001,6.55e-05,0.0017349,1.53e-05,4.99e-05,0.0005385,0.0,4.31e-05,0.00011040000000000001,0.0,0.0004007,0.0,0.00020510000000000003,0.0004622,5.6399999999999995e-05,0.0020067,0.0002207,0.00011009999999999999,0.0,5.7999999999999995e-06,0.0002497,5.379999999999999e-05,0.0008147,4.6299999999999994e-05,0.0014673,0.0,0.000373,0.0003275,0.0,0.0,0.0003691,0.0,0.0,0.0017307000000000002,7.41e-05,0.00034980000000000005,0.0017417,0.0,0.00012009999999999998,6.28e-05,0.0019579000000000003,0.0002715,0.0005434,0.0002973,0.0030939,0.0,0.0,0.0,0.0001966,0.0,0.0010129,0.0010416
Lachnospiraceae_bacterium_8_1_57FAA,0.0,0.0,0.013940000000000001,0.006492100000000001,0.0,0.0,0.0,0.0,0.001963,0.0,0.0,0.0,0.0,0.0103015,0.0050268,0.0,0.0,0.0017641999999999998,0.0,0.0053497,0.0,0.0,0.0,0.011859,0.0028351,0.0,0.0,0.0128697,0.0,0.0008657,0.0,0.0020339000000000004,0.0017018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011108,0.009416500000000001,0.0,0.0,0.0005369,0.0,0.0,0.0,0.0059773000000000005,0.0091349,0.0,0.0,0.0012380000000000002,0.0,0.0,0.0009578,0.0,0.0,0.0,0.0,0.013953,0.0,0.0,0.0,0.0
Lachnospiraceae_bacterium_9_1_43BFAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roseburia_hominis,0.0145042,0.0002742,0.0,0.0018315999999999999,0.0043863999999999995,0.0001807,0.0024613000000000005,0.0009228,0.0013158,0.005894399999999999,0.0,0.0068468,0.00037539999999999996,0.0036625,0.0029358,0.0009793,0.00021190000000000003,0.0008374000000000001,4.46e-05,0.0,0.0,0.0049221,5.6e-06,0.001714,0.0,0.0,0.0011719,0.0,0.0008500999999999999,0.0,0.0,0.0,0.0010464,0.0,0.0,0.0,0.012768600000000001,0.0111548,0.0,0.0,0.0181495,0.0,0.0004559,0.0,0.0,0.0,0.0011158,0.0003613,3.24e-05,0.00012130000000000001,0.0,0.006916299999999999,0.0005685999999999999,0.0030891,0.0002289,0.0028043000000000005,0.0,0.0,0.0,0.0,0.0196476,0.0,0.0,0.020484400000000003,0.0
Roseburia_intestinalis,0.0009984,0.020832800000000002,0.008221700000000002,0.0,0.0017987,0.0016965,0.0002164,1.87e-05,0.00047410000000000003,0.0016534000000000002,0.0037866999999999996,0.0,0.0023015,0.0029151,0.012010700000000001,0.0006579,0.0,0.00037119999999999997,0.0154255,0.00010490000000000002,0.0,1.0199999999999999e-05,5.5700000000000005e-05,0.0,0.0505837,4.66e-05,0.0,0.0425709,0.0,0.0240791,0.0,0.0,0.0003126,0.0,0.0014879000000000001,0.0,0.051168,0.019237900000000002,0.0,0.0,0.0,0.0,0.0025041,0.0,0.0986743,0.0,0.0,0.0,0.0015832,0.0210704,0.0,0.0008345000000000001,0.0039699,0.0237459,0.00014480000000000002,0.0,0.0,0.0008791000000000001,0.0149124,0.0,0.0113571,0.0864805,0.0137296,0.0266574,0.0
Roseburia_inulinivorans,0.0022728,0.0018723,0.0035695999999999996,0.0021002,0.011270700000000002,0.0044632,0.0028209,0.0,0.004010199999999999,0.0006383,0.00053,0.0020819000000000002,0.00021659999999999998,0.0025877,0.0013682,0.0011989000000000001,0.0011033,0.0009663,0.0016729,0.0017785,0.0009722999999999999,0.0330106,0.00010109999999999999,0.0039637,0.0065168000000000005,0.0355599,0.0001053,0.0013012,0.0091808,0.0019055,0.0,0.0043815,0.0037784,0.0,0.0,0.0,0.03809919999999999,0.0004494,0.0,9.76e-05,4.9000000000000005e-06,0.0,0.0,0.0041198,0.0,0.0,0.0,0.001428,0.0001739,0.0099709,0.0,0.0020113,0.0037295,0.0254902,0.00011,0.0,0.0017737999999999999,0.0019638,0.0104334,0.0,0.013771100000000001,0.006248,0.0,0.013494200000000001,0.0
Roseburia_unclassified,0.0,0.0,0.0,0.0070965,0.0,0.0018064,0.0001605,0.0007377999999999999,0.0,0.0,0.0,0.0,0.0017786999999999998,0.0,0.0,0.0,0.000982,0.0004418,0.0,0.0030866,0.0005602000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016491,0.0,0.005818899999999999,0.0,0.0013289,0.0021275,0.0002282,0.0,0.0,0.0,0.000659,0.0,0.0001446,0.0008599,0.0,0.0,8.340000000000001e-05,0.0166896,0.0006829,0.0007961,0.0,0.0,0.0053283,0.0020835000000000003,0.0,0.0001047,0.0,0.0,0.0077429000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0004335
Oscillibacter_sp_KLE_1728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oscillibacter_sp_KLE_1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oscillibacter_unclassified,0.0005618,0.0019868,0.0013224,0.0114976,0.0043991,0.0020591,0.006589399999999999,0.0018840999999999997,0.0012427999999999999,0.0014632999999999998,0.0008474,0.0019564,0.0099174,0.0088607,0.0002953,0.013263200000000001,0.0003738,0.0022716,0.009089299999999998,0.000594,0.0003191,0.0038539,3.4899999999999995e-05,0.0025633,0.0,0.0016771000000000002,0.0010431,0.0005139,0.0049293,0.0073431,0.0,0.0004887,0.0014777999999999998,0.0109602,0.012828799999999998,0.0026963,0.005388899999999999,0.0053417000000000004,0.0,0.0019882999999999997,0.003971199999999999,0.0,0.0011305999999999998,0.0004128,0.0,0.0036100999999999998,0.013802100000000001,0.0040354,0.0019165,0.004273699999999999,0.0004311,0.0071605,0.0024925,0.015570400000000002,0.0008787,0.0032897,0.0233539,0.007070699999999999,0.0016632,0.0,0.0017019000000000001,0.0029971,0.0006746,0.008922399999999999,0.0038329
Clostridium_bartlettii,0.0010424000000000002,0.0016239000000000002,0.0007832000000000001,0.0037007,0.0,0.0027688,0.0001896,0.00014169999999999997,0.0020821,0.0,0.0061088,0.0004359,0.0019827,0.000221,0.0014077999999999999,0.0027381999999999997,0.0,0.00014269999999999997,0.007052500000000001,0.0018320999999999997,0.0011187,5.5799999999999994e-05,0.0014215,0.0026417,0.0038623000000000004,0.0,0.00015209999999999998,0.00011009999999999999,0.0019003,0.0,0.0,0.002288,0.00029210000000000005,0.0010111,0.003922,0.0020558000000000004,0.014518000000000001,0.00030389999999999996,0.0,0.0047201,0.0,0.0,0.0057552,0.0010791,0.0082736,0.0,0.0027145,0.0004327,0.0030096999999999997,0.0003656,0.0,0.0018357,0.0011044,0.0017369,0.0017319000000000002,0.0003301,0.0,0.0177953,0.0008933999999999999,0.0,0.0002028,0.0,0.0016453,0.0015594,0.0016783000000000002
Clostridium_difficile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peptostreptococcaceae_noname_unclassified,0.0021436999999999997,0.0026189,0.0024393,0.0,0.0005192,0.0010081,0.0005842000000000001,0.005836,0.0209587,0.0024281,0.006925,0.0009539999999999999,0.0,0.00032960000000000004,0.0004279,0.0018054000000000002,6.890000000000001e-05,0.007781699999999999,0.0036111999999999993,0.0125054,0.0,0.0032551999999999998,0.0,0.0041249,0.0,0.0,0.0034366,0.0005777,0.0118712,0.000709,0.0004246,0.0077389,0.002105,0.0017097000000000002,0.0,0.006130399999999999,0.0,0.0018307000000000002,0.10145599999999999,0.0036494999999999995,0.010140999999999999,0.0005847000000000001,0.0035003,0.0,0.0,0.0,0.0,0.0,0.0,0.0070312,0.0,0.0019576,0.0016081,0.0,0.00042669999999999996,1.9699999999999998e-05,0.0,0.0,0.0,0.0,0.0045623,0.0007659,0.0025556,0.006443300000000001,0.0001964
Anaerotruncus_colihominis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerotruncus_unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faecalibacterium_prausnitzii,0.07914639999999999,0.154411,0.044825800000000006,0.052622300000000004,0.09247810000000001,0.08672510000000001,0.0467649,0.021402599999999997,0.0341064,0.0539116,0.0440515,0.070372,0.06095509999999999,0.067534,0.0660105,0.0021831,0.0562585,0.022400200000000002,0.0016232,0.06772510000000001,0.050636099999999996,0.095651,0.0015936,0.102654,0.0,0.0372808,0.0132429,0.06104640000000001,0.07346289999999998,0.11779500000000001,0.0,0.10865599999999999,0.191358,0.052840099999999994,0.022422099999999997,0.177842,0.133871,0.106178,0.0,0.06931439999999998,0.0354006,0.0228926,0.0577086,0.0,0.0026603,0.0,0.0,0.06485919999999999,0.03861219999999999,0.06518310000000001,3.7000000000000006e-06,0.19428299999999998,0.0380084,0.0429602,0.0399632,0.0722096,0.0,0.0010792,0.00033130000000000003,0.0,0.287851,0.08253830000000001,0.0678692,0.041128500000000005,0.0
Ruminococcaceae_bacterium_D16,0.0,0.0,0.0032311,3.4e-05,0.0,0.0002209,0.0,9e-05,0.0,0.0,0.0,0.0,4.7799999999999996e-05,0.0,0.0,0.0001815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006192,0.0,0.00012150000000000001,0.0,0.0,0.0,0.0,0.0,8.3e-06,0.0,0.0,0.0,0.000678,0.0001919,0.0002061,0.0,3.19e-05,1.32e-05,0.0,0.0,0.0011539999999999999,0.0,0.0,0.0,0.000267,0.0022804,6.68e-05,0.0,0.0034357,0.0004985,2.5300000000000002e-05,0.0,0.0026494,0.0,0.0,0.0,0.0,0.0009743,0.0007365000000000001,0.0,0.0,0.0
Ruminococcus_bromii,0.0436845,0.140458,0.0867091,0.0,4.05e-05,0.0813452,0.0399987,0.0006649,0.219482,0.118101,0.0692127,0.0,0.185564,0.0001283,3.73e-05,0.058450300000000004,0.13128,3.3299999999999996e-05,0.000139,4.6899999999999995e-05,0.049142,8.51e-05,0.0,0.0,0.0,0.0051037,0.0,0.0,0.0486561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03e-05,0.0,0.0,0.0,0.038709,0.0,0.0,0.0815357,0.0,0.0,0.0,0.222752,0.20929499999999998,0.0,0.0,0.0956353,0.0965327,0.0009835,0.0,0.061541599999999995,0.0,0.0,0.0,0.0,5.04e-05,0.0,0.0,0.170775,0.0
Ruminococcus_callidus,0.0,0.0243804,0.00025699999999999996,0.0011998,0.021978900000000003,0.007110300000000001,6.01e-05,0.0008535999999999999,0.0012847000000000002,0.0,0.0,0.0001129,0.0,0.0016565999999999998,0.0,0.00021899999999999998,0.00010549999999999999,0.0,0.0,2.8999999999999998e-06,0.0,0.0,0.0,0.0,0.0,7.01e-05,0.0,0.0,0.0,0.0,0.0,0.023656,0.0,0.0,0.029051900000000002,0.0,0.00036389999999999995,0.0,0.0,0.0,0.0,0.0,0.0893614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087943,0.0,4.92e-05,0.0,0.0,0.0,0.00048499999999999997,0.0,0.0021057,0.0,0.0,0.0,0.0
Ruminococcus_lactaris,0.0036748000000000006,0.0242294,0.0,4.2999999999999995e-06,0.0,0.0,0.0,0.0026118,0.0013019,0.0203509,2.01e-05,0.0,0.0015182,0.0,0.0028568,0.0007913,0.0048786,0.0,9.699999999999999e-06,0.0,6.6e-05,0.0,0.0,0.0,0.0,0.029610400000000005,0.006254600000000001,0.0,0.0015482,0.0,0.0,0.0005472000000000001,0.008225,0.0,0.0,0.0,0.0092196,0.0,0.0,0.0,0.0179717,0.0001437,0.0,0.0,0.0,0.0,0.0,0.0036578,0.0,0.0029522,0.0,0.0091809,0.0036111999999999993,0.040555900000000006,2.99e-05,0.0,0.0,0.0,0.0161118,0.0,0.0,0.0,0.005099800000000001,0.0,0.0
Ruminococcus_sp_5_1_39BFAA,0.0,0.058258000000000004,0.0,0.0243438,0.135148,0.05670359999999999,0.07248969999999999,0.06804550000000001,0.0529269,0.131576,0.18320699999999998,0.045838800000000006,0.031104200000000002,0.045119400000000004,0.110077,0.0062284,0.0948046,0.0167567,0.21941799999999997,0.035294099999999995,0.0504008,0.14816700000000002,0.0337393,0.0,0.0,0.0373324,0.0,0.157452,0.03792,0.0,0.0,0.0123847,0.028784699999999996,0.0818383,0.0,0.0,0.0159735,0.0,0.0,0.0250725,0.0,0.0731697,0.143905,0.058332600000000005,0.0,0.0,0.118565,0.0743988,0.0481756,0.0756442,0.247156,0.1176,0.041404500000000004,0.0636265,0.0503427,0.0,0.0,0.0,0.0,0.0,0.0,0.186748,0.0,0.145169,0.0
